Title="Mesh"
Variables="X","Y"
Zone I=102 J=102 F=POINT
    5.423347E+00	    1.818778E+00	
    5.653391E+00	    1.818778E+00	
    5.884360E+00	    1.818778E+00	
    6.000000E+00	    1.818778E+00	
   -6.000000E+00	    1.888921E+00	
   -5.884360E+00	    1.888921E+00	
   -5.653391E+00	    1.888921E+00	
   -5.423347E+00	    1.888921E+00	
   -5.194835E+00	    1.888921E+00	
   -4.968446E+00	    1.888921E+00	
   -4.744747E+00	    1.888921E+00	
   -4.524278E+00	    1.888921E+00	
   -4.307548E+00	    1.888921E+00	
   -4.095027E+00	    1.888921E+00	
   -3.887147E+00	    1.888921E+00	
   -3.684296E+00	    1.888921E+00	
   -3.486816E+00	    1.888921E+00	
   -3.295006E+00	    1.888921E+00	
   -3.109117E+00	    1.888921E+00	
   -2.929353E+00	    1.888921E+00	
   -2.755875E+00	    1.888921E+00	
   -2.588799E+00	    1.888921E+00	
   -2.428201E+00	    1.888921E+00	
   -2.274117E+00	    1.888921E+00	
   -2.126547E+00	    1.888921E+00	
   -1.985457E+00	    1.888921E+00	
   -1.850783E+00	    1.888921E+00	
   -1.722434E+00	    1.888921E+00	
   -1.600296E+00	    1.888921E+00	
   -1.484232E+00	    1.888921E+00	
   -1.374088E+00	    1.888921E+00	
   -1.269698E+00	    1.888921E+00	
   -1.170878E+00	    1.888921E+00	
   -1.077441E+00	    1.888921E+00	
   -9.891872E-01	    1.888921E+00	
   -9.059159E-01	    1.888921E+00	
   -8.274213E-01	    1.888921E+00	
   -7.534969E-01	    1.888921E+00	
   -6.839363E-01	    1.888921E+00	
   -6.185349E-01	    1.888921E+00	
   -5.570905E-01	    1.888921E+00	
   -4.994050E-01	    1.888921E+00	
   -4.452848E-01	    1.888921E+00	
   -3.945413E-01	    1.888921E+00	
   -3.469919E-01	    1.888921E+00	
   -3.024602E-01	    1.888921E+00	
   -2.607763E-01	    1.888921E+00	
   -2.217769E-01	    1.888921E+00	
   -1.853057E-01	    1.888921E+00	
   -1.512132E-01	    1.888921E+00	
   -1.193569E-01	    1.888921E+00	
   -8.960114E-02	    1.888921E+00	
   -6.181705E-02	    1.888921E+00	
   -3.588236E-02	    1.888921E+00	
   -1.168124E-02	    1.888921E+00	
    1.168124E-02	    1.888921E+00	
    3.588236E-02	    1.888921E+00	
    6.181705E-02	    1.888921E+00	
    8.960114E-02	    1.888921E+00	
    1.193569E-01	    1.888921E+00	
    1.512132E-01	    1.888921E+00	
    1.853057E-01	    1.888921E+00	
    2.217769E-01	    1.888921E+00	
    2.607763E-01	    1.888921E+00	
    3.024602E-01	    1.888921E+00	
    3.469919E-01	    1.888921E+00	
    3.945413E-01	    1.888921E+00	
    4.452848E-01	    1.888921E+00	
    4.994050E-01	    1.888921E+00	
    5.570905E-01	    1.888921E+00	
    6.185349E-01	    1.888921E+00	
    6.839363E-01	    1.888921E+00	
    7.534969E-01	    1.888921E+00	
    8.274213E-01	    1.888921E+00	
    9.059159E-01	    1.888921E+00	
    9.891872E-01	    1.888921E+00	
    1.077441E+00	    1.888921E+00	
    1.170878E+00	    1.888921E+00	
    1.269698E+00	    1.888921E+00	
    1.374088E+00	    1.888921E+00	
    1.484232E+00	    1.888921E+00	
    1.600296E+00	    1.888921E+00	
    1.722434E+00	    1.888921E+00	
    1.850783E+00	    1.888921E+00	
    1.985457E+00	    1.888921E+00	
    2.126547E+00	    1.888921E+00	
    2.274117E+00	    1.888921E+00	
    2.428201E+00	    1.888921E+00	
    2.588799E+00	    1.888921E+00	
    2.755875E+00	    1.888921E+00	
    2.929353E+00	    1.888921E+00	
    3.109117E+00	    1.888921E+00	
    3.295006E+00	    1.888921E+00	
    3.486816E+00	    1.888921E+00	
    3.684296E+00	    1.888921E+00	
    3.887147E+00	    1.888921E+00	
    4.095027E+00	    1.888921E+00	
    4.307548E+00	    1.888921E+00	
    4.524278E+00	    1.888921E+00	
    4.744747E+00	    1.888921E+00	
    4.968446E+00	    1.888921E+00	
    5.194835E+00	    1.888921E+00	
    5.423347E+00	    1.888921E+00	
    5.653391E+00	    1.888921E+00	
    5.884360E+00	    1.888921E+00	
    6.000000E+00	    1.888921E+00	
   -6.000000E+00	    1.961677E+00	
   -5.884360E+00	    1.961677E+00	
   -5.653391E+00	    1.961677E+00	
   -5.423347E+00	    1.961677E+00	
   -5.194835E+00	    1.961677E+00	
   -4.968446E+00	    1.961677E+00	
   -4.744747E+00	    1.961677E+00	
   -4.524278E+00	    1.961677E+00	
   -4.307548E+00	    1.961677E+00	
   -4.095027E+00	    1.961677E+00	
   -3.887147E+00	    1.961677E+00	
   -3.684296E+00	    1.961677E+00	
   -3.486816E+00	    1.961677E+00	
   -3.295006E+00	    1.961677E+00	
   -3.109117E+00	    1.961677E+00	
   -2.929353E+00	    1.961677E+00	
   -2.755875E+00	    1.961677E+00	
   -2.588799E+00	    1.961677E+00	
   -2.428201E+00	    1.961677E+00	
   -2.274117E+00	    1.961677E+00	
   -2.126547E+00	    1.961677E+00	
   -1.985457E+00	    1.961677E+00	
   -1.850783E+00	    1.961677E+00	
   -1.722434E+00	    1.961677E+00	
   -1.600296E+00	    1.961677E+00	
   -1.484232E+00	    1.961677E+00	
   -1.374088E+00	    1.961677E+00	
   -1.269698E+00	    1.961677E+00	
   -1.170878E+00	    1.961677E+00	
   -1.077441E+00	    1.961677E+00	
   -9.891872E-01	    1.961677E+00	
   -9.059159E-01	    1.961677E+00	
   -8.274213E-01	    1.961677E+00	
   -7.534969E-01	    1.961677E+00	
   -6.839363E-01	    1.961677E+00	
   -6.185349E-01	    1.961677E+00	
   -5.570905E-01	    1.961677E+00	
   -4.994050E-01	    1.961677E+00	
   -4.452848E-01	    1.961677E+00	
   -3.945413E-01	    1.961677E+00	
   -3.469919E-01	    1.961677E+00	
   -3.024602E-01	    1.961677E+00	
   -2.607763E-01	    1.961677E+00	
   -2.217769E-01	    1.961677E+00	
   -1.853057E-01	    1.961677E+00	
   -1.512132E-01	    1.961677E+00	
   -1.193569E-01	    1.961677E+00	
   -8.960114E-02	    1.961677E+00	
   -6.181705E-02	    1.961677E+00	
   -3.588236E-02	    1.961677E+00	
   -1.168124E-02	    1.961677E+00	
    1.168124E-02	    1.961677E+00	
    3.588236E-02	    1.961677E+00	
    6.181705E-02	    1.961677E+00	
    8.960114E-02	    1.961677E+00	
    1.193569E-01	    1.961677E+00	
    1.512132E-01	    1.961677E+00	
    1.853057E-01	    1.961677E+00	
    2.217769E-01	    1.961677E+00	
    2.607763E-01	    1.961677E+00	
    3.024602E-01	    1.961677E+00	
    3.469919E-01	    1.961677E+00	
    3.945413E-01	    1.961677E+00	
    4.452848E-01	    1.961677E+00	
    4.994050E-01	    1.961677E+00	
    5.570905E-01	    1.961677E+00	
    6.185349E-01	    1.961677E+00	
    6.839363E-01	    1.961677E+00	
    7.534969E-01	    1.961677E+00	
    8.274213E-01	    1.961677E+00	
    9.059159E-01	    1.961677E+00	
    9.891872E-01	    1.961677E+00	
    1.077441E+00	    1.961677E+00	
    1.170878E+00	    1.961677E+00	
    1.269698E+00	    1.961677E+00	
    1.374088E+00	    1.961677E+00	
    1.484232E+00	    1.961677E+00	
    1.600296E+00	    1.961677E+00	
    1.722434E+00	    1.961677E+00	
    1.850783E+00	    1.961677E+00	
    1.985457E+00	    1.961677E+00	
    2.126547E+00	    1.961677E+00	
    2.274117E+00	    1.961677E+00	
    2.428201E+00	    1.961677E+00	
    2.588799E+00	    1.961677E+00	
    2.755875E+00	    1.961677E+00	
    2.929353E+00	    1.961677E+00	
    3.109117E+00	    1.961677E+00	
    3.295006E+00	    1.961677E+00	
    3.486816E+00	    1.961677E+00	
    3.684296E+00	    1.961677E+00	
    3.887147E+00	    1.961677E+00	
    4.095027E+00	    1.961677E+00	
    4.307548E+00	    1.961677E+00	
    4.524278E+00	    1.961677E+00	
    4.744747E+00	    1.961677E+00	
    4.968446E+00	    1.961677E+00	
    5.194835E+00	    1.961677E+00	
    5.423347E+00	    1.961677E+00	
    5.653391E+00	    1.961677E+00	
    5.884360E+00	    1.961677E+00	
    6.000000E+00	    1.961677E+00	
   -6.000000E+00	    2.036379E+00	
   -5.884360E+00	    2.036379E+00	
   -5.653391E+00	    2.036379E+00	
   -5.423347E+00	    2.036379E+00	
   -5.194835E+00	    2.036379E+00	
   -4.968446E+00	    2.036379E+00	
   -4.744747E+00	    2.036379E+00	
   -4.524278E+00	    2.036379E+00	
   -4.307548E+00	    2.036379E+00	
   -4.095027E+00	    2.036379E+00	
   -3.887147E+00	    2.036379E+00	
   -3.684296E+00	    2.036379E+00	
   -3.486816E+00	    2.036379E+00	
   -3.295006E+00	    2.036379E+00	
   -3.109117E+00	    2.036379E+00	
   -2.929353E+00	    2.036379E+00	
   -2.755875E+00	    2.036379E+00	
   -2.588799E+00	    2.036379E+00	
   -2.428201E+00	    2.036379E+00	
   -2.274117E+00	    2.036379E+00	
   -2.126547E+00	    2.036379E+00	
   -1.985457E+00	    2.036379E+00	
   -1.850783E+00	    2.036379E+00	
   -1.722434E+00	    2.036379E+00	
   -1.600296E+00	    2.036379E+00	
   -1.484232E+00	    2.036379E+00	
   -1.374088E+00	    2.036379E+00	
   -1.269698E+00	    2.036379E+00	
   -1.170878E+00	    2.036379E+00	
   -1.077441E+00	    2.036379E+00	
   -9.891872E-01	    2.036379E+00	
   -9.059159E-01	    2.036379E+00	
   -8.274213E-01	    2.036379E+00	
   -7.534969E-01	    2.036379E+00	
   -6.839363E-01	    2.036379E+00	
   -6.185349E-01	    2.036379E+00	
   -5.570905E-01	    2.036379E+00	
   -4.994050E-01	    2.036379E+00	
   -4.452848E-01	    2.036379E+00	
   -3.945413E-01	    2.036379E+00	
   -3.469919E-01	    2.036379E+00	
   -3.024602E-01	    2.036379E+00	
   -2.607763E-01	    2.036379E+00	
   -2.217769E-01	    2.036379E+00	
   -1.853057E-01	    2.036379E+00	
   -1.512132E-01	    2.036379E+00	
   -1.193569E-01	    2.036379E+00	
   -8.960114E-02	    2.036379E+00	
   -6.181705E-02	    2.036379E+00	
   -3.588236E-02	    2.036379E+00	
   -1.168124E-02	    2.036379E+00	
    1.168124E-02	    2.036379E+00	
    3.588236E-02	    2.036379E+00	
    6.181705E-02	    2.036379E+00	
    8.960114E-02	    2.036379E+00	
    1.193569E-01	    2.036379E+00	
    1.512132E-01	    2.036379E+00	
    1.853057E-01	    2.036379E+00	
    2.217769E-01	    2.036379E+00	
    2.607763E-01	    2.036379E+00	
    3.024602E-01	    2.036379E+00	
    3.469919E-01	    2.036379E+00	
    3.945413E-01	    2.036379E+00	
    4.452848E-01	    2.036379E+00	
    4.994050E-01	    2.036379E+00	
    5.570905E-01	    2.036379E+00	
    6.185349E-01	    2.036379E+00	
    6.839363E-01	    2.036379E+00	
    7.534969E-01	    2.036379E+00	
    8.274213E-01	    2.036379E+00	
    9.059159E-01	    2.036379E+00	
    9.891872E-01	    2.036379E+00	
    1.077441E+00	    2.036379E+00	
    1.170878E+00	    2.036379E+00	
    1.269698E+00	    2.036379E+00	
    1.374088E+00	    2.036379E+00	
    1.484232E+00	    2.036379E+00	
    1.600296E+00	    2.036379E+00	
    1.722434E+00	    2.036379E+00	
    1.850783E+00	    2.036379E+00	
    1.985457E+00	    2.036379E+00	
    2.126547E+00	    2.036379E+00	
    2.274117E+00	    2.036379E+00	
    2.428201E+00	    2.036379E+00	
    2.588799E+00	    2.036379E+00	
    2.755875E+00	    2.036379E+00	
    2.929353E+00	    2.036379E+00	
    3.109117E+00	    2.036379E+00	
    3.295006E+00	    2.036379E+00	
    3.486816E+00	    2.036379E+00	
    3.684296E+00	    2.036379E+00	
    3.887147E+00	    2.036379E+00	
    4.095027E+00	    2.036379E+00	
    4.307548E+00	    2.036379E+00	
    4.524278E+00	    2.036379E+00	
    4.744747E+00	    2.036379E+00	
    4.968446E+00	    2.036379E+00	
    5.194835E+00	    2.036379E+00	
    5.423347E+00	    2.036379E+00	
    5.653391E+00	    2.036379E+00	
    5.884360E+00	    2.036379E+00	
    6.000000E+00	    2.036379E+00	
   -6.000000E+00	    2.112282E+00	
   -5.884360E+00	    2.112282E+00	
   -5.653391E+00	    2.112282E+00	
   -5.423347E+00	    2.112282E+00	
   -5.194835E+00	    2.112282E+00	
   -4.968446E+00	    2.112282E+00	
   -4.744747E+00	    2.112282E+00	
   -4.524278E+00	    2.112282E+00	
   -4.307548E+00	    2.112282E+00	
   -4.095027E+00	    2.112282E+00	
   -3.887147E+00	    2.112282E+00	
   -3.684296E+00	    2.112282E+00	
   -3.486816E+00	    2.112282E+00	
   -3.295006E+00	    2.112282E+00	
   -3.109117E+00	    2.112282E+00	
   -2.929353E+00	    2.112282E+00	
   -2.755875E+00	    2.112282E+00	
   -2.588799E+00	    2.112282E+00	
   -2.428201E+00	    2.112282E+00	
   -2.274117E+00	    2.112282E+00	
   -2.126547E+00	    2.112282E+00	
   -1.985457E+00	    2.112282E+00	
   -1.850783E+00	    2.112282E+00	
   -1.722434E+00	    2.112282E+00	
   -1.600296E+00	    2.112282E+00	
   -1.484232E+00	    2.112282E+00	
   -1.374088E+00	    2.112282E+00	
   -1.269698E+00	    2.112282E+00	
   -1.170878E+00	    2.112282E+00	
   -1.077441E+00	    2.112282E+00	
   -9.891872E-01	    2.112282E+00	
   -9.059159E-01	    2.112282E+00	
   -8.274213E-01	    2.112282E+00	
   -7.534969E-01	    2.112282E+00	
   -6.839363E-01	    2.112282E+00	
   -6.185349E-01	    2.112282E+00	
   -5.570905E-01	    2.112282E+00	
   -4.994050E-01	    2.112282E+00	
   -4.452848E-01	    2.112282E+00	
   -3.945413E-01	    2.112282E+00	
   -3.469919E-01	    2.112282E+00	
   -3.024602E-01	    2.112282E+00	
   -2.607763E-01	    2.112282E+00	
   -2.217769E-01	    2.112282E+00	
   -1.853057E-01	    2.112282E+00	
   -1.512132E-01	    2.112282E+00	
   -1.193569E-01	    2.112282E+00	
   -8.960114E-02	    2.112282E+00	
   -6.181705E-02	    2.112282E+00	
   -3.588236E-02	    2.112282E+00	
   -1.168124E-02	    2.112282E+00	
    1.168124E-02	    2.112282E+00	
    3.588236E-02	    2.112282E+00	
    6.181705E-02	    2.112282E+00	
    8.960114E-02	    2.112282E+00	
    1.193569E-01	    2.112282E+00	
    1.512132E-01	    2.112282E+00	
    1.853057E-01	    2.112282E+00	
    2.217769E-01	    2.112282E+00	
    2.607763E-01	    2.112282E+00	
    3.024602E-01	    2.112282E+00	
    3.469919E-01	    2.112282E+00	
    3.945413E-01	    2.112282E+00	
    4.452848E-01	    2.112282E+00	
    4.994050E-01	    2.112282E+00	
    5.570905E-01	    2.112282E+00	
    6.185349E-01	    2.112282E+00	
    6.839363E-01	    2.112282E+00	
    7.534969E-01	    2.112282E+00	
    8.274213E-01	    2.112282E+00	
    9.059159E-01	    2.112282E+00	
    9.891872E-01	    2.112282E+00	
    1.077441E+00	    2.112282E+00	
    1.170878E+00	    2.112282E+00	
    1.269698E+00	    2.112282E+00	
    1.374088E+00	    2.112282E+00	
    1.484232E+00	    2.112282E+00	
    1.600296E+00	    2.112282E+00	
    1.722434E+00	    2.112282E+00	
    1.850783E+00	    2.112282E+00	
    1.985457E+00	    2.112282E+00	
    2.126547E+00	    2.112282E+00	
    2.274117E+00	    2.112282E+00	
    2.428201E+00	    2.112282E+00	
    2.588799E+00	    2.112282E+00	
    2.755875E+00	    2.112282E+00	
    2.929353E+00	    2.112282E+00	
    3.109117E+00	    2.112282E+00	
    3.295006E+00	    2.112282E+00	
    3.486816E+00	    2.112282E+00	
    3.684296E+00	    2.112282E+00	
    3.887147E+00	    2.112282E+00	
    4.095027E+00	    2.112282E+00	
    4.307548E+00	    2.112282E+00	
    4.524278E+00	    2.112282E+00	
    4.744747E+00	    2.112282E+00	
    4.968446E+00	    2.112282E+00	
    5.194835E+00	    2.112282E+00	
    5.423347E+00	    2.112282E+00	
    5.653391E+00	    2.112282E+00	
    5.884360E+00	    2.112282E+00	
    6.000000E+00	    2.112282E+00	
   -6.000000E+00	    2.188591E+00	
   -5.884360E+00	    2.188591E+00	
   -5.653391E+00	    2.188591E+00	
   -5.423347E+00	    2.188591E+00	
   -5.194835E+00	    2.188591E+00	
   -4.968446E+00	    2.188591E+00	
   -4.744747E+00	    2.188591E+00	
   -4.524278E+00	    2.188591E+00	
   -4.307548E+00	    2.188591E+00	
   -4.095027E+00	    2.188591E+00	
   -3.887147E+00	    2.188591E+00	
   -3.684296E+00	    2.188591E+00	
   -3.486816E+00	    2.188591E+00	
   -3.295006E+00	    2.188591E+00	
   -3.109117E+00	    2.188591E+00	
   -2.929353E+00	    2.188591E+00	
   -2.755875E+00	    2.188591E+00	
   -2.588799E+00	    2.188591E+00	
   -2.428201E+00	    2.188591E+00	
   -2.274117E+00	    2.188591E+00	
   -2.126547E+00	    2.188591E+00	
   -1.985457E+00	    2.188591E+00	
   -1.850783E+00	    2.188591E+00	
   -1.722434E+00	    2.188591E+00	
   -1.600296E+00	    2.188591E+00	
   -1.484232E+00	    2.188591E+00	
   -1.374088E+00	    2.188591E+00	
   -1.269698E+00	    2.188591E+00	
   -1.170878E+00	    2.188591E+00	
   -1.077441E+00	    2.188591E+00	
   -9.891872E-01	    2.188591E+00	
   -9.059159E-01	    2.188591E+00	
   -8.274213E-01	    2.188591E+00	
   -7.534969E-01	    2.188591E+00	
   -6.839363E-01	    2.188591E+00	
   -6.185349E-01	    2.188591E+00	
   -5.570905E-01	    2.188591E+00	
   -4.994050E-01	    2.188591E+00	
   -4.452848E-01	    2.188591E+00	
   -3.945413E-01	    2.188591E+00	
   -3.469919E-01	    2.188591E+00	
   -3.024602E-01	    2.188591E+00	
   -2.607763E-01	    2.188591E+00	
   -2.217769E-01	    2.188591E+00	
   -1.853057E-01	    2.188591E+00	
   -1.512132E-01	    2.188591E+00	
   -1.193569E-01	    2.188591E+00	
   -8.960114E-02	    2.188591E+00	
   -6.181705E-02	    2.188591E+00	
   -3.588236E-02	    2.188591E+00	
   -1.168124E-02	    2.188591E+00	
    1.168124E-02	    2.188591E+00	
    3.588236E-02	    2.188591E+00	
    6.181705E-02	    2.188591E+00	
    8.960114E-02	    2.188591E+00	
    1.193569E-01	    2.188591E+00	
    1.512132E-01	    2.188591E+00	
    1.853057E-01	    2.188591E+00	
    2.217769E-01	    2.188591E+00	
    2.607763E-01	    2.188591E+00	
    3.024602E-01	    2.188591E+00	
    3.469919E-01	    2.188591E+00	
    3.945413E-01	    2.188591E+00	
    4.452848E-01	    2.188591E+00	
    4.994050E-01	    2.188591E+00	
    5.570905E-01	    2.188591E+00	
    6.185349E-01	    2.188591E+00	
    6.839363E-01	    2.188591E+00	
    7.534969E-01	    2.188591E+00	
    8.274213E-01	    2.188591E+00	
    9.059159E-01	    2.188591E+00	
    9.891872E-01	    2.188591E+00	
    1.077441E+00	    2.188591E+00	
    1.170878E+00	    2.188591E+00	
    1.269698E+00	    2.188591E+00	
    1.374088E+00	    2.188591E+00	
    1.484232E+00	    2.188591E+00	
    1.600296E+00	    2.188591E+00	
    1.722434E+00	    2.188591E+00	
    1.850783E+00	    2.188591E+00	
    1.985457E+00	    2.188591E+00	
    2.126547E+00	    2.188591E+00	
    2.274117E+00	    2.188591E+00	
    2.428201E+00	    2.188591E+00	
    2.588799E+00	    2.188591E+00	
    2.755875E+00	    2.188591E+00	
    2.929353E+00	    2.188591E+00	
    3.109117E+00	    2.188591E+00	
    3.295006E+00	    2.188591E+00	
    3.486816E+00	    2.188591E+00	
    3.684296E+00	    2.188591E+00	
    3.887147E+00	    2.188591E+00	
    4.095027E+00	    2.188591E+00	
    4.307548E+00	    2.188591E+00	
    4.524278E+00	    2.188591E+00	
    4.744747E+00	    2.188591E+00	
    4.968446E+00	    2.188591E+00	
    5.194835E+00	    2.188591E+00	
    5.423347E+00	    2.188591E+00	
    5.653391E+00	    2.188591E+00	
    5.884360E+00	    2.188591E+00	
    6.000000E+00	    2.188591E+00	
   -6.000000E+00	    2.264494E+00	
   -5.884360E+00	    2.264494E+00	
   -5.653391E+00	    2.264494E+00	
   -5.423347E+00	    2.264494E+00	
   -5.194835E+00	    2.264494E+00	
   -4.968446E+00	    2.264494E+00	
   -4.744747E+00	    2.264494E+00	
   -4.524278E+00	    2.264494E+00	
   -4.307548E+00	    2.264494E+00	
   -4.095027E+00	    2.264494E+00	
   -3.887147E+00	    2.264494E+00	
   -3.684296E+00	    2.264494E+00	
   -3.486816E+00	    2.264494E+00	
   -3.295006E+00	    2.264494E+00	
   -3.109117E+00	    2.264494E+00	
   -2.929353E+00	    2.264494E+00	
   -2.755875E+00	    2.264494E+00	
   -2.588799E+00	    2.264494E+00	
   -2.428201E+00	    2.264494E+00	
   -2.274117E+00	    2.264494E+00	
   -2.126547E+00	    2.264494E+00	
   -1.985457E+00	    2.264494E+00	
   -1.850783E+00	    2.264494E+00	
   -1.722434E+00	    2.264494E+00	
   -1.600296E+00	    2.264494E+00	
   -1.484232E+00	    2.264494E+00	
   -1.374088E+00	    2.264494E+00	
   -1.269698E+00	    2.264494E+00	
   -1.170878E+00	    2.264494E+00	
   -1.077441E+00	    2.264494E+00	
   -9.891872E-01	    2.264494E+00	
   -9.059159E-01	    2.264494E+00	
   -8.274213E-01	    2.264494E+00	
   -7.534969E-01	    2.264494E+00	
   -6.839363E-01	    2.264494E+00	
   -6.185349E-01	    2.264494E+00	
   -5.570905E-01	    2.264494E+00	
   -4.994050E-01	    2.264494E+00	
   -4.452848E-01	    2.264494E+00	
   -3.945413E-01	    2.264494E+00	
   -3.469919E-01	    2.264494E+00	
   -3.024602E-01	    2.264494E+00	
   -2.607763E-01	    2.264494E+00	
   -2.217769E-01	    2.264494E+00	
   -1.853057E-01	    2.264494E+00	
   -1.512132E-01	    2.264494E+00	
   -1.193569E-01	    2.264494E+00	
   -8.960114E-02	    2.264494E+00	
   -6.181705E-02	    2.264494E+00	
   -3.588236E-02	    2.264494E+00	
   -1.168124E-02	    2.264494E+00	
    1.168124E-02	    2.264494E+00	
    3.588236E-02	    2.264494E+00	
    6.181705E-02	    2.264494E+00	
    8.960114E-02	    2.264494E+00	
    1.193569E-01	    2.264494E+00	
    1.512132E-01	    2.264494E+00	
    1.853057E-01	    2.264494E+00	
    2.217769E-01	    2.264494E+00	
    2.607763E-01	    2.264494E+00	
    3.024602E-01	    2.264494E+00	
    3.469919E-01	    2.264494E+00	
    3.945413E-01	    2.264494E+00	
    4.452848E-01	    2.264494E+00	
    4.994050E-01	    2.264494E+00	
    5.570905E-01	    2.264494E+00	
    6.185349E-01	    2.264494E+00	
    6.839363E-01	    2.264494E+00	
    7.534969E-01	    2.264494E+00	
    8.274213E-01	    2.264494E+00	
    9.059159E-01	    2.264494E+00	
    9.891872E-01	    2.264494E+00	
    1.077441E+00	    2.264494E+00	
    1.170878E+00	    2.264494E+00	
    1.269698E+00	    2.264494E+00	
    1.374088E+00	    2.264494E+00	
    1.484232E+00	    2.264494E+00	
    1.600296E+00	    2.264494E+00	
    1.722434E+00	    2.264494E+00	
    1.850783E+00	    2.264494E+00	
    1.985457E+00	    2.264494E+00	
    2.126547E+00	    2.264494E+00	
    2.274117E+00	    2.264494E+00	
    2.428201E+00	    2.264494E+00	
    2.588799E+00	    2.264494E+00	
    2.755875E+00	    2.264494E+00	
    2.929353E+00	    2.264494E+00	
    3.109117E+00	    2.264494E+00	
    3.295006E+00	    2.264494E+00	
    3.486816E+00	    2.264494E+00	
    3.684296E+00	    2.264494E+00	
    3.887147E+00	    2.264494E+00	
    4.095027E+00	    2.264494E+00	
    4.307548E+00	    2.264494E+00	
    4.524278E+00	    2.264494E+00	
    4.744747E+00	    2.264494E+00	
    4.968446E+00	    2.264494E+00	
    5.194835E+00	    2.264494E+00	
    5.423347E+00	    2.264494E+00	
    5.653391E+00	    2.264494E+00	
    5.884360E+00	    2.264494E+00	
    6.000000E+00	    2.264494E+00	
   -6.000000E+00	    2.339196E+00	
   -5.884360E+00	    2.339196E+00	
   -5.653391E+00	    2.339196E+00	
   -5.423347E+00	    2.339196E+00	
   -5.194835E+00	    2.339196E+00	
   -4.968446E+00	    2.339196E+00	
   -4.744747E+00	    2.339196E+00	
   -4.524278E+00	    2.339196E+00	
   -4.307548E+00	    2.339196E+00	
   -4.095027E+00	    2.339196E+00	
   -3.887147E+00	    2.339196E+00	
   -3.684296E+00	    2.339196E+00	
   -3.486816E+00	    2.339196E+00	
   -3.295006E+00	    2.339196E+00	
   -3.109117E+00	    2.339196E+00	
   -2.929353E+00	    2.339196E+00	
   -2.755875E+00	    2.339196E+00	
   -2.588799E+00	    2.339196E+00	
   -2.428201E+00	    2.339196E+00	
   -2.274117E+00	    2.339196E+00	
   -2.126547E+00	    2.339196E+00	
   -1.985457E+00	    2.339196E+00	
   -1.850783E+00	    2.339196E+00	
   -1.722434E+00	    2.339196E+00	
   -1.600296E+00	    2.339196E+00	
   -1.484232E+00	    2.339196E+00	
   -1.374088E+00	    2.339196E+00	
   -1.269698E+00	    2.339196E+00	
   -1.170878E+00	    2.339196E+00	
   -1.077441E+00	    2.339196E+00	
   -9.891872E-01	    2.339196E+00	
   -9.059159E-01	    2.339196E+00	
   -8.274213E-01	    2.339196E+00	
   -7.534969E-01	    2.339196E+00	
   -6.839363E-01	    2.339196E+00	
   -6.185349E-01	    2.339196E+00	
   -5.570905E-01	    2.339196E+00	
   -4.994050E-01	    2.339196E+00	
   -4.452848E-01	    2.339196E+00	
   -3.945413E-01	    2.339196E+00	
   -3.469919E-01	    2.339196E+00	
   -3.024602E-01	    2.339196E+00	
   -2.607763E-01	    2.339196E+00	
   -2.217769E-01	    2.339196E+00	
   -1.853057E-01	    2.339196E+00	
   -1.512132E-01	    2.339196E+00	
   -1.193569E-01	    2.339196E+00	
   -8.960114E-02	    2.339196E+00	
   -6.181705E-02	    2.339196E+00	
   -3.588236E-02	    2.339196E+00	
   -1.168124E-02	    2.339196E+00	
    1.168124E-02	    2.339196E+00	
    3.588236E-02	    2.339196E+00	
    6.181705E-02	    2.339196E+00	
    8.960114E-02	    2.339196E+00	
    1.193569E-01	    2.339196E+00	
    1.512132E-01	    2.339196E+00	
    1.853057E-01	    2.339196E+00	
    2.217769E-01	    2.339196E+00	
    2.607763E-01	    2.339196E+00	
    3.024602E-01	    2.339196E+00	
    3.469919E-01	    2.339196E+00	
    3.945413E-01	    2.339196E+00	
    4.452848E-01	    2.339196E+00	
    4.994050E-01	    2.339196E+00	
    5.570905E-01	    2.339196E+00	
    6.185349E-01	    2.339196E+00	
    6.839363E-01	    2.339196E+00	
    7.534969E-01	    2.339196E+00	
    8.274213E-01	    2.339196E+00	
    9.059159E-01	    2.339196E+00	
    9.891872E-01	    2.339196E+00	
    1.077441E+00	    2.339196E+00	
    1.170878E+00	    2.339196E+00	
    1.269698E+00	    2.339196E+00	
    1.374088E+00	    2.339196E+00	
    1.484232E+00	    2.339196E+00	
    1.600296E+00	    2.339196E+00	
    1.722434E+00	    2.339196E+00	
    1.850783E+00	    2.339196E+00	
    1.985457E+00	    2.339196E+00	
    2.126547E+00	    2.339196E+00	
    2.274117E+00	    2.339196E+00	
    2.428201E+00	    2.339196E+00	
    2.588799E+00	    2.339196E+00	
    2.755875E+00	    2.339196E+00	
    2.929353E+00	    2.339196E+00	
    3.109117E+00	    2.339196E+00	
    3.295006E+00	    2.339196E+00	
    3.486816E+00	    2.339196E+00	
    3.684296E+00	    2.339196E+00	
    3.887147E+00	    2.339196E+00	
    4.095027E+00	    2.339196E+00	
    4.307548E+00	    2.339196E+00	
    4.524278E+00	    2.339196E+00	
    4.744747E+00	    2.339196E+00	
    4.968446E+00	    2.339196E+00	
    5.194835E+00	    2.339196E+00	
    5.423347E+00	    2.339196E+00	
    5.653391E+00	    2.339196E+00	
